PacketCounter,SampleTimeFine,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Mag_X,Mag_Y,Mag_Z,Status
1400,254589690,0.999885117096164,-0.011032,0.009060,-0.005096,0.247922,-0.013787,0.079261,-0.833740,-0.441406,0.595215,0
1401,254606357,0.999803816300195,-0.009358,0.016362,-0.006086,0.235615,0.047303,0.108297,-0.840576,-0.458984,0.567383,0
1402,254623024,0.999836939739472,-0.011991,0.011879,-0.006419,0.234212,0.067361,0.131505,-0.848633,-0.472656,0.541992,0
1403,254639691,0.999784982898938,-0.014589,0.012985,-0.006967,0.242063,0.049333,0.133696,-0.851562,-0.488281,0.511719,0
1404,254656358,0.999800221167661,-0.015137,0.011744,-0.005697,0.235661,-0.028094,0.073343,-0.850830,-0.503418,0.485840,0
1405,254673025,0.999857157705496,-0.010054,0.013545,-0.001052,0.271367,-0.059309,-0.022943,-0.857666,-0.512207,0.458008,0
1406,254689692,0.999785627067842,-0.006600,0.019579,0.001335,0.291218,-0.019747,-0.110211,-0.867676,-0.513428,0.428711,0
1407,254706359,0.999689641041241,-0.004649,0.024361,0.002358,0.290526,0.000798,-0.139940,-0.880615,-0.510254,0.391846,0
1408,254723026,0.999661930921574,-0.001071,0.025689,0.003870,0.288808,0.025957,-0.136443,-0.891357,-0.501221,0.352051,0
1409,254739693,0.999662331384715,-0.002729,0.025570,0.003736,0.260167,0.053388,-0.103236,-0.905762,-0.494141,0.315674,0
1410,254756360,0.999693861720674,-0.004053,0.023925,0.004832,0.252766,0.016377,-0.097434,-0.914307,-0.483643,0.279785,0
1411,254773027,0.999691539103281,-0.004511,0.023210,0.007602,0.252464,0.007653,-0.103029,-0.926025,-0.474121,0.241943,0
1412,254789694,0.999668395161404,0.000047,0.023957,0.009443,0.189338,-0.002379,-0.106891,-0.937500,-0.459229,0.205078,0
1413,254806361,0.999655627416762,0.003289,0.024248,0.009479,0.140601,0.008468,-0.104228,-0.945068,-0.441650,0.170166,0
1414,254823028,0.999691147683744,0.005217,0.022738,0.008565,0.110711,0.028570,-0.092666,-0.952393,-0.425293,0.133301,0
1415,254839695,0.999739514586667,0.006312,0.020913,0.006611,0.108951,0.041103,-0.092497,-0.958984,-0.411621,0.108398,0
1416,254856362,0.999811604422822,0.003820,0.018642,0.003826,0.100669,0.033876,-0.091776,-0.961670,-0.404053,0.078613,0
1417,254873029,0.999854765540767,0.003378,0.016513,0.002520,0.078455,0.008593,-0.093475,-0.961670,-0.398926,0.050781,0
1418,254889696,0.999886729383592,0.003767,0.014486,0.001578,0.075872,0.004961,-0.092805,-0.958496,-0.395264,0.030273,0
1419,254906363,0.999902708806297,0.004977,0.012976,0.001197,0.073341,0.002945,-0.095701,-0.957031,-0.393555,0.008545,0
1420,254923030,0.999920785985724,0.006268,0.010870,0.000995,0.069737,-0.003134,-0.101756,-0.953857,-0.394775,-0.006592,0
1421,254939697,0.999942669435073,0.006774,0.008242,0.000920,0.066112,-0.003402,-0.101414,-0.954834,-0.390381,-0.013916,0
1422,254956364,0.999959210860295,0.006630,0.006073,0.000858,0.068364,0.006805,-0.099821,-0.952881,-0.390381,-0.023438,0
1423,254973031,0.999972330251122,0.002782,0.006877,-0.000550,0.080190,0.050810,-0.089555,-0.952881,-0.390381,-0.031494,0
1424,254989698,0.999957292535556,-0.000727,0.008977,-0.002074,0.091920,0.050630,-0.049455,-0.949463,-0.393555,-0.043701,0
1425,255006365,0.999895787368744,0.000630,0.014214,-0.002448,0.131586,-0.007361,0.021840,-0.942383,-0.395752,-0.063721,0
1426,255023032,0.999882418492525,0.001828,0.015101,-0.001940,0.140450,-0.047279,0.066596,-0.936523,-0.397705,-0.088135,0
1427,255039699,0.999952563532444,0.006158,0.007545,0.000157,0.130504,-0.045073,0.111425,-0.928711,-0.399658,-0.099121,0
1428,255056366,0.999925820517557,0.010928,-0.002872,0.004548,0.151668,-0.005529,0.208339,-0.931641,-0.398193,-0.093994,0
1429,255073033,0.999936649964560,0.009057,-0.001598,0.006490,0.180743,0.031739,0.315222,-0.935547,-0.389160,-0.083984,0
1430,255089700,0.999964622549203,-0.007441,-0.000947,0.003806,0.156124,0.077569,0.327241,-0.940918,-0.386230,-0.087158,0
1431,255106367,0.999866203901982,-0.016013,-0.003337,-0.000147,0.153618,0.053590,0.231038,-0.943604,-0.370850,-0.087646,0
1432,255123034,0.999925293510316,-0.011860,-0.001631,-0.002468,0.143873,0.017891,0.150870,-0.944580,-0.367432,-0.089111,0
1433,255139701,0.999876823079068,-0.008115,-0.012951,-0.003572,0.044496,-0.005559,0.126587,-0.947998,-0.367920,-0.082275,0
1434,255156368,0.999191329335679,-0.017715,-0.035832,-0.004353,0.180236,-0.063951,-0.161748,-0.959473,-0.367676,-0.031494,0
1435,255173035,0.999924106784360,0.011141,-0.005251,-0.000314,0.389133,0.007923,0.058161,-0.963623,-0.368896,-0.007080,0
1436,255189702,0.999623047492885,0.027414,-0.000972,0.001147,0.234239,0.011196,0.109090,-0.968018,-0.371826,0.000000,0
1437,255206369,0.999725945991204,0.016259,-0.016809,-0.001060,0.148670,0.105347,0.028332,-0.969238,-0.376465,0.031738,0
1438,255223036,0.999844898746144,-0.009595,-0.014764,-0.000366,0.187444,0.057384,-0.097781,-0.974609,-0.376465,0.058594,0
1439,255239703,0.999745066422439,-0.021635,-0.005549,0.003308,0.130414,-0.029073,-0.119203,-0.977539,-0.369141,0.059570,0
1440,255256370,0.999753466425456,-0.020573,-0.008087,0.002090,0.119701,-0.065216,-0.081049,-0.980469,-0.363037,0.062988,0
1441,255273037,0.999862824080502,-0.012181,-0.011078,0.001802,0.198083,-0.087177,-0.064537,-0.981445,-0.353516,0.075439,0
1442,255289704,0.999932644335552,-0.001102,-0.011511,0.000999,0.190484,-0.102910,-0.034780,-0.985840,-0.353760,0.092285,0
1443,255306371,0.999854292392062,0.010543,-0.013365,0.001275,0.167377,-0.067847,-0.019379,-0.986084,-0.350586,0.120850,0
1444,255323038,0.999754995516510,0.016866,-0.014164,0.002204,0.163183,-0.016238,0.002238,-0.988525,-0.345459,0.148193,0
1445,255339705,0.999816209549143,0.012552,-0.014409,0.001534,0.150561,0.023208,0.014078,-0.989746,-0.341553,0.180420,0
1446,255356372,0.999914526049724,0.002175,-0.012749,0.001919,0.177165,0.045297,0.015119,-0.989746,-0.336914,0.202881,0
1447,255373039,0.999908195554950,-0.006520,-0.011735,0.001836,0.163430,0.027141,0.018987,-0.991455,-0.336182,0.220703,0
1448,255389706,0.999889383146001,-0.009231,-0.011589,0.001304,0.158940,0.009844,0.024937,-0.988037,-0.332031,0.237549,0
1449,255406373,0.999892430057176,-0.009159,-0.011441,0.000585,0.154327,0.001110,0.036610,-0.985596,-0.333252,0.252441,0
1450,255423040,0.999895916197397,-0.008075,-0.011936,0.000693,0.154764,-0.007058,0.039448,-0.982422,-0.331787,0.268555,0
1451,255439707,0.999896753314488,-0.007857,-0.011970,0.001211,0.154775,-0.027926,0.034910,-0.979492,-0.333496,0.283936,0
1452,255456374,0.999904316933889,-0.007016,-0.011807,0.001652,0.160386,-0.032910,0.025892,-0.977783,-0.330811,0.306885,0
1453,255473041,0.999916731167769,-0.005999,-0.011296,0.001716,0.164475,-0.024794,0.018312,-0.975342,-0.330566,0.321777,0
1454,255489708,0.999926111768484,-0.005122,-0.010931,0.001428,0.158241,-0.018498,0.020041,-0.972168,-0.331055,0.338135,0
1455,255506375,0.999922087169061,-0.005310,-0.011253,0.000999,0.151227,-0.015015,0.015561,-0.970215,-0.327393,0.354004,0
1456,255523042,0.999912643389319,-0.006092,-0.011692,0.000943,0.154279,-0.022885,0.002252,-0.965576,-0.329102,0.373047,0
1457,255539709,0.999895387416700,-0.006024,-0.013106,0.001075,0.159415,-0.024692,-0.022992,-0.959717,-0.329102,0.389893,0
1458,255556376,0.999876325594583,-0.005047,-0.014848,0.001184,0.166273,-0.014838,-0.032718,-0.954590,-0.331299,0.409668,0
1459,255573043,0.999871053264694,-0.005201,-0.015125,0.001437,0.168489,-0.017100,-0.021189,-0.947510,-0.331543,0.434570,0
1460,255589710,0.999885106890263,-0.004793,-0.014270,0.001783,0.166727,-0.021166,0.004030,-0.938232,-0.328857,0.457520,0
1461,255606377,0.999891239901199,-0.004967,-0.013715,0.002176,0.160395,-0.018850,0.031295,-0.930176,-0.324707,0.477539,0
1462,255623044,0.999878979354725,-0.006696,-0.013859,0.002260,0.177005,-0.019706,0.048030,-0.920898,-0.326904,0.496338,0
1463,255639711,0.999879322605523,-0.008538,-0.012748,0.002437,0.190471,-0.023881,0.059661,-0.915771,-0.328857,0.514648,0
1464,255656378,0.999867636096754,-0.010844,-0.011810,0.002763,0.185131,-0.025692,0.060574,-0.910156,-0.333008,0.528076,0
1465,255673045,0.999879750176380,-0.011857,-0.009617,0.002723,0.188636,-0.025972,0.054630,-0.900879,-0.335449,0.539551,0
1466,255689712,0.999902441130149,-0.013230,-0.004247,0.001433,0.205759,-0.019313,0.052730,-0.899902,-0.342285,0.546631,0
1467,255706379,0.999869001322399,-0.016017,0.002089,0.001038,0.219639,-0.016014,0.070055,-0.902832,-0.350342,0.542725,0
1468,255723046,0.999835892302221,-0.016928,0.006369,0.001038,0.225548,-0.013956,0.086122,-0.906250,-0.363770,0.525391,0
1469,255739713,0.999870285411193,-0.014845,0.006216,-0.000639,0.231383,0.026073,0.091857,-0.914062,-0.374756,0.508301,0
1470,255756380,0.999887361544950,-0.013001,0.006925,-0.002877,0.246473,0.074167,0.110182,-0.918945,-0.384277,0.493896,0
1471,255773047,0.999801044844237,-0.016812,0.009749,-0.004494,0.265358,0.089117,0.097367,-0.926514,-0.401367,0.474121,0
1472,255789714,0.999772665242819,-0.017194,0.011631,-0.004870,0.240301,0.018614,0.053899,-0.935303,-0.419434,0.453125,0
1473,255806381,0.999734098450717,-0.016813,0.015298,-0.003874,0.281216,-0.022979,-0.008521,-0.946289,-0.434570,0.418457,0
1474,255823048,0.999793342605111,-0.010444,0.017427,-0.000687,0.299748,0.018275,-0.101613,-0.955322,-0.441406,0.381592,0
1475,255839715,0.999715766088204,-0.009042,0.021941,0.002288,0.288946,0.031622,-0.120025,-0.971191,-0.443115,0.344238,0
1476,255856382,0.999717679984858,-0.008582,0.022047,0.002203,0.278485,0.035212,-0.125965,-0.984619,-0.437256,0.293945,0
1477,255873049,0.999736024793789,-0.008377,0.021346,0.001436,0.252331,0.059503,-0.100084,-0.993652,-0.439209,0.254639,0
1478,255889716,0.999677179087209,-0.010983,0.022796,0.002292,0.237320,0.054840,-0.075340,-0.997070,-0.434082,0.207031,0
1479,255906383,0.999680735282080,-0.011615,0.021987,0.004483,0.245923,0.034052,-0.103242,-0.999268,-0.431641,0.161621,0
1480,255923050,0.999682845326684,-0.010012,0.022289,0.006096,0.197184,0.028871,-0.115691,-1.004883,-0.421875,0.117432,0
1481,255939717,0.999659881935290,-0.008922,0.023431,0.007177,0.145695,0.029111,-0.104630,-1.003906,-0.406006,0.070557,0
1482,255956384,0.999679593103477,-0.008209,0.023114,0.006252,0.113954,0.025096,-0.098754,-1.001709,-0.394531,0.025391,0
1483,255973051,0.999726624253662,-0.007297,0.021728,0.004616,0.105665,0.032719,-0.098225,-0.998535,-0.384766,-0.013916,0
1484,255989718,0.999775641486773,-0.007714,0.019380,0.003686,0.107168,0.018064,-0.107319,-0.991455,-0.377197,-0.054199,0
1485,256006385,0.999816709139709,-0.006415,0.017866,0.002493,0.093040,0.008747,-0.111933,-0.985840,-0.367188,-0.087646,0
1486,256023052,0.999858649001919,-0.004942,0.016030,0.001139,0.076524,0.000502,-0.113690,-0.979004,-0.361084,-0.114014,0
1487,256039719,0.999890122465339,-0.002843,0.014548,-0.000074,0.076092,-0.011735,-0.120693,-0.970459,-0.360352,-0.141357,0
1488,256056386,0.999897124945544,0.000733,0.014314,0.000551,0.074867,-0.025275,-0.105673,-0.960693,-0.360596,-0.161377,0
1489,256073053,0.999910786191867,0.002058,0.013098,0.001621,0.071393,0.010187,-0.093234,-0.953857,-0.357910,-0.178711,0
1490,256089720,0.999897762928203,0.000418,0.014226,0.001378,0.091228,0.002066,-0.064163,-0.941895,-0.355713,-0.200684,0
1491,256106387,0.999868415152895,-0.002100,0.015983,0.001816,0.115867,-0.008260,-0.040048,-0.932129,-0.351562,-0.228516,0
1492,256123054,0.999844408489688,-0.005195,0.016814,0.001207,0.139021,-0.021418,-0.026103,-0.921143,-0.345947,-0.253906,0
1493,256139721,0.999824208281587,-0.006339,0.017637,0.000551,0.144185,-0.032812,-0.021151,-0.907959,-0.338623,-0.284668,0
1494,256156388,0.999813127358406,-0.003948,0.018924,0.000105,0.154505,-0.029495,0.094583,-0.889648,-0.333008,-0.310547,0
1495,256173055,0.999944417501408,-0.006936,0.007775,0.001615,0.112278,-0.008015,0.200952,-0.880859,-0.327148,-0.328369,0
1496,256189722,0.999898957964127,-0.010727,-0.008708,0.003344,0.100556,-0.024447,0.249505,-0.884277,-0.309814,-0.323975,0
1497,256206389,0.999882814920261,-0.004502,-0.014178,0.003614,0.118038,-0.046886,0.242211,-0.895508,-0.299316,-0.307617,0
1498,256223056,0.999685536763885,-0.000319,-0.025064,-0.000732,0.053422,-0.027799,0.190174,-0.913086,-0.297852,-0.268799,0
1499,256239723,0.999735220048086,-0.006627,-0.021693,-0.003871,0.144335,-0.049700,-0.039668,-0.928467,-0.295898,-0.229980,0
1500,256256390,0.999723261947856,0.021597,-0.008236,-0.004375,0.410621,0.080299,0.101528,-0.933350,-0.307861,-0.203613,0
1501,256273057,0.999316153514475,0.036339,-0.005950,-0.003365,0.344721,0.205605,0.179071,-0.939941,-0.339844,-0.180176,0
1502,256289724,0.999934959513336,0.002497,-0.011128,-0.000057,0.177019,0.156727,0.031151,-0.944092,-0.349365,-0.155273,0
1503,256306391,0.999452888775126,-0.032233,-0.007403,0.000430,0.131501,-0.013381,-0.143989,-0.950928,-0.337891,-0.147949,0
1504,256323058,0.999587828145698,-0.028516,-0.001829,0.002773,0.050164,-0.106829,-0.150174,-0.953613,-0.316162,-0.153320,0
1505,256339725,0.999799487908672,-0.018498,-0.007660,-0.000347,0.130733,-0.140375,-0.091492,-0.958984,-0.304199,-0.146484,0
1506,256356392,0.999937710764419,-0.008954,-0.006391,-0.001886,0.228398,-0.102672,-0.058553,-0.959961,-0.299072,-0.140137,0
1507,256373059,0.999961487433874,-0.000648,-0.008530,-0.001960,0.208645,-0.077321,-0.022317,-0.967773,-0.303467,-0.127197,0
1508,256389726,0.999921705758208,0.005962,-0.010966,-0.000890,0.175159,-0.009522,-0.003657,-0.971924,-0.304688,-0.103760,0
1509,256406393,0.999925221294530,0.004306,-0.011446,0.000003,0.161812,0.003851,0.010252,-0.979248,-0.309814,-0.084717,0
1510,256423060,0.999937326968329,-0.001542,-0.011088,0.000114,0.157937,-0.001773,0.021717,-0.981934,-0.308105,-0.062988,0
1511,256439727,0.999931506541922,-0.006380,-0.009812,-0.000058,0.162368,-0.011968,0.021388,-0.986328,-0.308838,-0.044434,0
1512,256456394,0.999931139598429,-0.008389,-0.008122,-0.001170,0.163467,-0.014038,0.034793,-0.985840,-0.305908,-0.032471,0
1513,256473061,0.999932938201631,-0.009433,-0.006469,-0.001813,0.160299,-0.020519,0.036097,-0.991211,-0.307129,-0.023193,0
1514,256489728,0.999934082583441,-0.009788,-0.005648,-0.002030,0.155443,-0.030058,0.030527,-0.990967,-0.307617,-0.015137,0
1515,256506395,0.999930472287128,-0.010346,-0.005444,-0.001539,0.156861,-0.016866,0.024739,-0.992920,-0.307373,-0.008789,0
1516,256523062,0.999919879488211,-0.011518,-0.004987,-0.001642,0.156231,-0.009682,0.023204,-0.995850,-0.303955,0.001221,0
1517,256539729,0.999922376238152,-0.011124,-0.005305,-0.001829,0.154205,-0.012533,0.024377,-0.994385,-0.309326,0.007812,0
1518,256556396,0.999939821188263,-0.008959,-0.006032,-0.001924,0.153492,-0.019559,0.027224,-0.994385,-0.310059,0.016113,0
1519,256573063,0.999958852160589,-0.006005,-0.006572,-0.001745,0.159868,-0.028187,0.028698,-0.996582,-0.313965,0.029053,0
1520,256589730,0.999971711118922,-0.003155,-0.006723,-0.001195,0.158151,-0.027409,0.043117,-1.000000,-0.313965,0.039551,0
1521,256606397,0.999977249772440,-0.001992,-0.006421,-0.000555,0.151956,-0.005477,0.055196,-1.000488,-0.316650,0.051025,0
1522,256623064,0.999968395810729,-0.005018,-0.006103,-0.000882,0.138308,0.017768,0.063276,-0.999512,-0.316162,0.061035,0
1523,256639731,0.999928094240859,-0.010258,-0.006068,-0.001328,0.143631,0.001933,0.060760,-1.000244,-0.318359,0.069336,0
1524,256656398,0.999905472195922,-0.012801,-0.004780,-0.001527,0.147081,-0.017744,0.067270,-1.001709,-0.325195,0.078857,0
1525,256673065,0.999891288516473,-0.014217,-0.003505,-0.001732,0.144231,-0.024332,0.082727,-1.000244,-0.327148,0.082764,0
1526,256689732,0.999859418989020,-0.016445,-0.002594,-0.001996,0.145563,-0.031400,0.111307,-0.997314,-0.331055,0.085938,0
1527,256706399,0.999805259774520,-0.019584,0.000786,-0.002304,0.180601,-0.038227,0.157091,-1.001709,-0.332764,0.083008,0
1528,256723066,0.999758792766795,-0.021061,0.005913,-0.001959,0.239856,-0.033012,0.173437,-1.000732,-0.342285,0.072021,0
1529,256739733,0.999941238633924,-0.009132,0.005711,-0.001227,0.272615,0.024680,0.141479,-1.002686,-0.347168,0.062988,0
1530,256756400,0.999987037192871,0.000909,0.004666,-0.001825,0.267665,0.147847,0.085287,-1.003662,-0.354248,0.056641,0
1531,256773067,0.999934307665996,-0.007817,0.006769,-0.004945,0.241227,0.211007,0.024419,-1.002686,-0.370117,0.048584,0
1532,256789734,0.999668059957475,-0.023138,0.009034,-0.006840,0.277116,0.158229,-0.055452,-1.005127,-0.381104,0.028809,0
1533,256806401,0.999491126406502,-0.030264,0.009312,-0.003853,0.300274,0.064247,-0.093321,-1.000488,-0.391846,-0.001465,0
1534,256823068,0.999474356748819,-0.030597,0.010696,-0.000650,0.300178,0.026854,-0.104533,-1.000488,-0.395264,-0.030518,0
1535,256839735,0.999624249423032,-0.024460,0.012279,0.001519,0.280920,0.023987,-0.108193,-0.999268,-0.389648,-0.063232,0
1536,256856402,0.999696590567491,-0.018240,0.016348,0.002606,0.241514,0.026183,-0.084859,-0.999023,-0.382568,-0.103027,0
1537,256873069,0.999712590935482,-0.016588,0.017062,0.002911,0.215072,0.040977,-0.078157,-0.995361,-0.375732,-0.141846,0
1538,256889736,0.999706835397095,-0.017262,0.016715,0.002979,0.176059,0.037621,-0.084794,-0.990234,-0.363770,-0.179688,0
1539,256906403,0.999705426630803,-0.016718,0.017521,0.001600,0.133716,0.025703,-0.077193,-0.982666,-0.353271,-0.223389,0
1540,256923070,0.999724899485258,-0.015933,0.017212,-0.000025,0.111141,0.024863,-0.070904,-0.973145,-0.344482,-0.261230,0
1541,256939737,0.999721709713951,-0.015961,0.017341,-0.001023,0.113713,0.027715,-0.065122,-0.957764,-0.335449,-0.300537,0
1542,256956404,0.999734096282919,-0.015882,0.016557,-0.002312,0.108988,0.010510,-0.062620,-0.943359,-0.323242,-0.341064,0
1543,256973071,0.999774726975799,-0.013942,0.015628,-0.003443,0.107363,-0.003414,-0.061578,-0.928223,-0.315186,-0.377197,0
1544,256989738,0.999820545040403,-0.011620,0.014461,-0.003837,0.107376,-0.016309,-0.060020,-0.908447,-0.308594,-0.406738,0
1545,257006405,0.999857874003307,-0.009711,0.013336,-0.003477,0.101605,-0.025760,-0.055967,-0.893799,-0.306152,-0.430908,0
1546,257023072,0.999890092230262,-0.008036,0.011955,-0.003508,0.097254,-0.049535,-0.048178,-0.878418,-0.300537,-0.455322,0
1547,257039739,0.999931278498425,-0.004704,0.010359,-0.002830,0.095871,-0.068101,-0.041064,-0.862793,-0.298340,-0.474854,0
1548,257056406,0.999950258996867,-0.002974,0.009285,-0.002101,0.096330,-0.065494,-0.028619,-0.851562,-0.295898,-0.489258,0
1549,257073073,0.999946834899338,-0.001529,0.010012,-0.001937,0.093686,-0.063490,-0.015444,-0.838379,-0.295654,-0.505615,0
1550,257089740,0.999937706469063,-0.001004,0.010817,-0.002563,0.098845,-0.048198,-0.002666,-0.820312,-0.295410,-0.522949,0
1551,257106407,0.999925841763350,0.001941,0.011451,-0.003662,0.113253,-0.040240,0.020594,-0.803711,-0.306152,-0.536865,0
1552,257123074,0.999901957221312,0.006098,0.011459,-0.005251,0.122046,-0.025967,0.083988,-0.789795,-0.320068,-0.550781,0
1553,257139741,0.999900112008462,0.008565,0.009063,-0.006654,0.145184,0.009204,0.138529,-0.768799,-0.339600,-0.561279,0
1554,257156408,0.999920693915778,0.008292,0.006590,-0.006813,0.172960,0.089546,0.189215,-0.755859,-0.360107,-0.565674,0
1555,257173075,0.999979633079882,0.001356,0.002001,-0.005907,0.121924,0.103278,0.186813,-0.745605,-0.373047,-0.569580,0
1556,257189742,0.999758793796431,0.000034,-0.020501,-0.007878,0.003664,0.081546,0.188544,-0.757812,-0.378662,-0.556152,0
1557,257206409,0.999554098407982,-0.006275,-0.028899,-0.004135,0.060472,0.015177,0.087138,-0.791992,-0.383057,-0.520752,0
1558,257223076,0.999751362644459,-0.010661,-0.019568,-0.000797,0.193435,-0.041673,0.044165,-0.818848,-0.371338,-0.497559,0
1559,257239743,0.999903344775240,-0.012764,-0.005335,-0.001387,0.416033,0.015088,0.196335,-0.832031,-0.359863,-0.494141,0
1560,257256410,0.999988979877733,-0.004027,-0.002342,0.000578,0.326510,-0.074762,0.204001,-0.831299,-0.350098,-0.500977,0
1561,257273077,0.999933078452159,0.003221,-0.011090,0.000693,0.204413,0.042968,0.040667,-0.843262,-0.350830,-0.484131,0
1562,257289744,0.999918842823351,-0.011747,-0.004648,-0.001643,0.142407,0.043576,-0.098834,-0.853271,-0.343994,-0.485596,0
1563,257306411,0.999808726658836,-0.019468,-0.000869,-0.001655,0.085893,-0.049216,-0.110103,-0.853027,-0.319336,-0.494629,0
